date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,contCmd_AbortMigration:02759,contCmd_AddCombGroup:04264,contCmd_EndMigration:02787,contCmd_RemCombIntern:02339,contCmd_SetCombState:02697,contCmd_StartMigration:02731,contCombMngr_UpdateAllCombFirstAccess:00713,contCombMngr_UpdateAllCombFirstAccess:00724,contNet_DisconnectedNotif:01678,contNet_OscillationNotif:01786,contTgt_ConnectedNotif:00845,contTgt_DisconnectedNotif:00896,contTgt_SendDegradeRequest:00953,contTgt_SendDegradeRequest:00982,ioh_NewRequest:05796,ioh_NewRequest:06219,ioh_NewRequest:06481,netMsgSndSync_Wait:00305,netPath_IsKaNeeded:01858,netPath_RcvLoop_CK:01308,netPath_RcvLoop_CK:01329,netPath_RcvLoop_CK:01359,phyComb_CleanToothList:03791,phy_FreeComb:00523,raidComb_CheckDegradePermit:01795,raidComb_EndMigrateInter:03439,raidComb_GetRemoteDrl:01651,raidComb_GetRemoteDrl:01669,raidComb_Init:00462,raidComb_ResetRemoteDrl:09431,raidComb_SendMdmCombState:00920,raidComb_SendMdmCombState:00944,raidComb_SendMdmCombState:01028,raidComb_SendMdmCombState:01053,raidComb_SendSyncedCleanToothListToSec:10914,raidComb_SetCombState:01195,raidComb_SetPriTgtGenNum:02809,raidComb_ShouldTryAgain:06987,raidComb_UpdateWriteError:01874,raidComb_WaitForRemoteResponse:06389,raidComb_WaitForRemoteResponse:06418,raidMigrate_Start:00425,raidRebuild_Start:00389,raidRebuild_Start:00823,raidRebuild_Start:00982,,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,dev_sda_tps,dev_sda_rd_sec,dev_sda_wr_sec,dev_sda_avgrq-sz,dev_sda_avgqu-sz,dev_sda_await,dev_sda_svctm,dev_sda_util-percent,dev_sdb_tps,dev_sdb_rd_sec,dev_sdb_wr_sec,dev_sdb_avgrq-sz,dev_sdb_avgqu-sz,dev_sdb_await,dev_sdb_svctm,dev_sdb_util-percent,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_avgqu-sz,dev_sdc_await,dev_sdc_svctm,dev_sdc_util-percent,dev_sdd_tps,dev_sdd_rd_sec,dev_sdd_wr_sec,dev_sdd_avgrq-sz,dev_sdd_avgqu-sz,dev_sdd_await,dev_sdd_svctm,dev_sdd_util-percent,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sde_util-percent,dev_sdh_tps,dev_sdh_rd_sec,dev_sdh_wr_sec,dev_sdh_avgrq-sz,dev_sdh_avgqu-sz,dev_sdh_await,dev_sdh_svctm,dev_sdh_util-percent,dev_sdg_tps,dev_sdg_rd_sec,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_avgqu-sz,dev_sdg_await,dev_sdg_svctm,dev_sdg_util-percent,dev_sdj_tps,dev_sdj_rd_sec,dev_sdj_wr_sec,dev_sdj_avgrq-sz,dev_sdj_avgqu-sz,dev_sdj_await,dev_sdj_svctm,dev_sdj_util-percent,dev_sdi_tps,dev_sdi_rd_sec,dev_sdi_wr_sec,dev_sdi_avgrq-sz,dev_sdi_avgqu-sz,dev_sdi_await,dev_sdi_svctm,dev_sdi_util-percent,dev_sdf_tps,dev_sdf_rd_sec,dev_sdf_wr_sec,dev_sdf_avgrq-sz,dev_sdf_avgqu-sz,dev_sdf_await,dev_sdf_svctm,dev_sdf_util-percent,dev_sdk_tps,dev_sdk_rd_sec,dev_sdk_wr_sec,dev_sdk_avgrq-sz,dev_sdk_avgqu-sz,dev_sdk_await,dev_sdk_svctm,dev_sdk_util-percent,memfree,memused,memused-percent,buffers,cached,commit,commit-percent,active,inactive,dirty,cpu_all_usr,cpu_all_nice,cpu_all_sys,cpu_all_iowait,cpu_all_steal,cpu_all_irq,cpu_all_soft,cpu_all_guest,cpu_all_gnice,cpu_all_idle,iface_enp2s0f0_rxpck,iface_enp2s0f0_txpck,iface_enp2s0f0_rxkB,iface_enp2s0f0_txkB,iface_enp2s0f0_rxcmp,iface_enp2s0f0_txcmp,iface_enp2s0f0_rxmcst,iface_enp2s0f1_rxpck,iface_enp2s0f1_txpck,iface_enp2s0f1_rxkB,iface_enp2s0f1_txkB,iface_enp2s0f1_rxcmp,iface_enp2s0f1_txcmp,iface_enp2s0f1_rxmcst,iface_enp2s0f2_rxpck,iface_enp2s0f2_txpck,iface_enp2s0f2_rxkB,iface_enp2s0f2_txkB,iface_enp2s0f2_rxcmp,iface_enp2s0f2_txcmp,iface_enp2s0f2_rxmcst,iface_enp2s0f3_rxpck,iface_enp2s0f3_txpck,iface_enp2s0f3_rxkB,iface_enp2s0f3_txkB,iface_enp2s0f3_rxcmp,iface_enp2s0f3_txcmp,iface_enp2s0f3_rxmcst,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f0_rxcmp,iface_enp6s0f0_txcmp,iface_enp6s0f0_rxmcst,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp6s0f1_rxcmp,iface_enp6s0f1_txcmp,iface_enp6s0f1_rxmcst,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f0_rxcmp,iface_enp131s0f0_txcmp,iface_enp131s0f0_rxmcst,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB,iface_enp131s0f1_rxcmp,iface_enp131s0f1_txcmp,iface_enp131s0f1_rxmcst
10/04 17:34:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,131211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32704,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,21914.0,22132.0,291.7,13.01,130.79,6.63,100.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,20356.0,22124.0,281.32,6.12,40.42,6.01,90.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,24970.0,26764.0,309.78,7.17,44.93,5.83,97.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62711040,2883148,4.4,105624,753504,1311468,1.97,1127472,271348,1220,0.33,0.0,0.25,0.0,0.0,0.0,0.03,0.0,0.0,99.4,13.0,15.0,2.43,10.13,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,122.0,50.52,18.83,0.0,0.0,0.0,1505.0,1682.0,4513.59,12141.91,0.0,0.0,0.0,4705.0,4865.0,26964.2,33971.6,0.0,0.0,0.0,1470.0,1934.0,3849.22,14479.9,0.0,0.0,0.0
10/04 17:34:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,131211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32704,0,0,0,0,0,0,0,0,0,0,4.0,0.0,160.0,40.0,0.04,10.5,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,26414.0,23330.0,273.32,11.91,60.63,5.49,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,22076.0,22944.0,281.38,12.87,62.89,6.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,22754.0,32520.0,284.92,12.2,47.91,5.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62710568,2883620,4.4,105632,753584,1311220,1.97,1127632,271416,1272,0.3,0.0,0.23,0.05,0.0,0.0,0.03,0.0,0.0,99.4,18.0,14.0,2.72,9.91,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,116.0,49.75,17.29,0.0,0.0,0.0,1554.0,1974.0,4495.23,14749.98,0.0,0.0,0.0,4962.0,4878.0,28496.05,36234.09,0.0,0.0,0.0,1750.0,1856.0,6453.6,13344.95,0.0,0.0,0.0
10/04 17:34:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,97041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38011,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,21864.0,25458.0,267.36,11.2,83.75,5.65,100.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,160.0,20280.0,26650.0,293.31,6.33,50.41,5.65,90.4,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,168.0,25134.0,28684.0,320.35,10.71,64.24,5.94,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62710688,2883500,4.4,105632,753660,1310976,1.97,1127468,271444,1348,0.25,0.0,0.28,0.0,0.0,0.0,0.03,0.0,0.0,99.45,10.0,8.0,1.02,3.55,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,114.0,50.13,17.36,0.0,0.0,0.0,1758.0,1948.0,6283.57,14299.95,0.0,0.0,0.0,5274.0,4931.0,31280.31,34503.73,0.0,0.0,0.0,1721.0,2076.0,5460.35,15364.93,0.0,0.0,0.0
10/04 17:34:23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,97041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38011,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,22894.0,25754.0,296.63,11.89,65.02,6.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,13722.0,12828.0,288.59,1.78,18.3,6.62,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,22878.0,30290.0,309.12,12.15,71.41,5.81,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62709520,2884668,4.4,105632,753704,1311164,1.97,1127056,271452,1392,0.3,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,99.47,15.0,14.0,2.55,9.91,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,123.0,50.7,18.65,0.0,0.0,0.0,1771.0,1725.0,7061.0,12473.73,0.0,0.0,0.0,4234.0,4004.0,24223.67,29779.74,0.0,0.0,0.0,1267.0,1529.0,2823.26,11227.19,0.0,0.0,0.0
10/04 17:34:25,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,243861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32469,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,21966.0,30826.0,303.4,12.07,78.94,5.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,24022.0,34308.0,291.65,10.62,47.59,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,24448.0,16702.0,287.76,5.17,38.29,6.0,85.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62709904,2884284,4.4,105640,753812,1311148,1.97,1127412,271496,400,0.28,0.0,0.28,0.0,0.0,0.0,0.03,0.0,0.0,99.42,15.0,14.0,2.55,10.62,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,121.0,52.29,18.29,0.0,0.0,0.0,1647.0,2162.0,4825.52,16351.84,0.0,0.0,0.0,5586.0,5135.0,32907.87,35883.14,0.0,0.0,0.0,1603.0,2203.0,4281.48,16735.75,0.0,0.0,0.0
10/04 17:34:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,243861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,32469,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,20028.0,23142.0,306.17,6.16,44.04,6.26,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,25684.0,19202.0,293.37,5.92,28.34,5.77,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,29456.0,29828.0,323.96,10.32,34.39,5.46,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62705864,2888324,4.4,105640,753888,1314496,1.97,1129736,271524,480,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,99.4,21.0,22.0,5.23,12.22,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,120.0,50.73,18.7,0.0,0.0,0.0,1682.0,1979.0,5543.89,14751.63,0.0,0.0,0.0,4762.0,5226.0,26050.87,37991.72,0.0,0.0,0.0,1883.0,1681.0,7832.75,11533.56,0.0,0.0,0.0
10/04 17:34:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,243861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32469,0,0,0,0,0,0,0,0,0,0,5.0,0.0,216.0,43.2,0.08,16.6,10.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,27400.0,26404.0,311.01,10.27,57.99,5.78,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,25428.0,27602.0,291.37,8.11,47.45,5.3,96.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,25570.0,25812.0,297.01,10.42,63.92,5.78,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62707684,2886504,4.4,105648,753964,1313828,1.97,1129336,271556,536,0.33,0.0,0.25,0.1,0.0,0.0,0.03,0.0,0.0,99.3,22.0,17.0,2.96,10.59,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,126.0,50.75,19.36,0.0,0.0,0.0,1707.0,2031.0,5337.98,15256.43,0.0,0.0,0.0,5114.0,5531.0,28831.78,39595.54,0.0,0.0,0.0,1727.0,1874.0,6226.1,13801.04,0.0,0.0,0.0
10/04 17:34:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,239958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,21840.0,25004.0,292.77,12.97,103.07,6.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,23386.0,25134.0,305.16,6.09,36.5,5.64,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,20114.0,14776.0,279.12,2.85,21.08,6.67,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62706968,2887220,4.4,105648,754080,1313756,1.97,1129632,271600,628,0.3,0.0,0.3,0.0,0.0,0.0,0.03,0.0,0.0,99.37,20.0,21.0,3.38,11.06,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,121.0,50.89,18.29,0.0,0.0,0.0,1491.0,1818.0,3890.54,13638.8,0.0,0.0,0.0,4631.0,4285.0,26384.6,32980.78,0.0,0.0,0.0,1482.0,1904.0,4068.41,14517.59,0.0,0.0,0.0
10/04 17:34:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,239958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43488,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,26520.0,22582.0,297.59,12.49,87.24,6.06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,24308.0,30518.0,306.29,10.31,63.44,5.59,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,16842.0,20342.0,302.31,3.02,22.63,6.33,77.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62708392,2885796,4.4,105648,754128,1310924,1.97,1128220,271624,716,0.28,0.0,0.23,0.0,0.0,0.0,0.03,0.0,0.0,99.47,14.0,15.0,2.49,10.13,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,118.0,51.42,18.12,0.0,0.0,0.0,1539.0,1666.0,4639.18,12067.25,0.0,0.0,0.0,4460.0,4583.0,24794.79,33908.97,0.0,0.0,0.0,1973.0,1793.0,8467.63,12643.03,0.0,0.0,0.0
10/04 17:34:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,62352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38852,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,25542.0,23666.0,291.17,11.54,58.33,5.92,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,23698.0,21020.0,294.2,7.1,39.2,5.85,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,22652.0,21714.0,312.44,4.06,28.52,6.34,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62712136,2882052,4.39,105656,754204,1311484,1.97,1128392,271668,608,0.25,0.0,0.3,0.0,0.0,0.0,0.03,0.0,0.0,99.42,16.0,15.0,2.61,10.85,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,123.0,51.5,18.67,0.0,0.0,0.0,1645.0,1573.0,6105.78,11278.88,0.0,0.0,0.0,4696.0,5029.0,24967.61,36304.97,0.0,0.0,0.0,1394.0,1812.0,3395.85,13651.19,0.0,0.0,0.0
10/04 17:34:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,62352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38852,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,22258.0,22094.0,278.94,12.83,87.85,6.29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,23076.0,19632.0,235.96,10.66,31.3,5.52,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,15472.0,18208.0,283.03,2.44,21.09,6.45,76.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62710188,2884000,4.4,105660,754280,1311424,1.97,1127932,271696,684,0.28,0.0,0.23,0.0,0.0,0.0,0.03,0.0,0.0,99.47,15.0,14.0,2.58,9.91,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,122.0,50.67,18.73,0.0,0.0,0.0,1399.0,1717.0,3558.61,12634.43,0.0,0.0,0.0,4426.0,4410.0,24381.06,30470.07,0.0,0.0,0.0,1490.0,1561.0,4550.64,11259.24,0.0,0.0,0.0
10/04 17:34:39,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,62352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38852,0,0,0,0,0,0,0,0,0,0,5.0,0.0,176.0,35.2,0.07,15.0,9.4,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,21766.0,16710.0,263.53,8.87,92.68,5.5,80.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,13196.0,15058.0,310.48,3.27,71.05,5.77,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,13816.0,9598.0,316.41,1.76,28.68,6.5,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62705016,2889172,4.4,105668,754356,1311808,1.97,1128340,271716,756,0.23,0.0,0.18,0.05,0.0,0.0,0.03,0.0,0.0,99.52,18.0,16.0,2.78,10.13,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,119.0,52.68,18.39,0.0,0.0,0.0,829.0,126.0,1751.9,621.87,0.0,0.0,0.0,2719.0,3249.0,12022.36,24619.93,0.0,0.0,0.0,889.0,360.0,1924.15,2757.95,0.0,0.0,0.0
