date,IO_LONG_30,REMOTE_IS_UNREACHABLE,Latency_172.18.158.42,IO_LONG_120,IO_SUBMIT_EXCEEDED_LIMIT,SCHEDULER_STUCK,ASYNC_IO_CK_EXCEEDED_LIMIT,IO_LONG_60,RPC_SEND_LINGERED_5SEC,MDM_IS_UNREACHABLE,WRITE_KA_CAUSED_DISCONNECT,SND_ERR_NOT_CONNECTED,IO_TIMEDOUT,RCV_MSG_RPC_NOT_FOUND,RPC_LINGERED_3SEC,CONNECTION_DOWN,IO_LONG_15,RCV_SOCK_IO_ERR,KA_CAUSED_DISCONNECT,NET_CHAN_REJECTED_MSG,RCV_ERR,IO_LONG_1,CON_SND_MSG_ABORTED,IO_LONG_5,RPC_TIMED_OUT,SND_ERR,DROPPED_REQUESTS,RPC_LINGERED_1SEC,NET_CHAN_ESTABLISH_ERROR,Latency_172.16.158.32,SOCKET_DOWN,RCV_TIMEOUT,NET_CHAN_UPDATED,MESSAGE_PEER_ID_MISMATCH,SND_TIMEOUT,NET_CON_CK_EXCEEDED_LIMIT,SND_SOCK_IO_ERR,IO_RETRY_10,SOCKET_CK_EXCEEDED_LIMIT,MALLOC_FAILED,
10/04 17:55:51,0,0,99287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28350,0,0,0,0,0,0,0,0,0,0,
10/04 17:55:53,0,0,99287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28350,0,0,0,0,0,0,0,0,0,0,
10/04 17:55:55,0,0,99287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28350,0,0,0,0,0,0,0,0,0,0,
10/04 17:55:57,0,0,184392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25504,0,0,0,0,0,0,0,0,0,0,
10/04 17:55:59,0,0,184392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25504,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:01,0,0,51598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24762,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:03,0,0,51598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24762,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:05,0,0,51598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24762,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:07,0,0,108869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29210,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:09,0,0,108869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29210,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:11,0,0,186568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25588,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:13,0,0,186568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25588,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:15,0,0,186568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25588,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:17,0,0,77097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25342,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:19,0,0,77097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25342,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:21,0,0,163704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34354,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:23,0,0,163704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34354,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:25,0,0,163704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34354,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:27,0,0,128148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41673,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:29,0,0,128148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41673,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:31,0,0,109233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29312,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:33,0,0,109233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29312,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:35,0,0,109233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29312,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:37,0,0,127250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39308,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:39,0,0,127250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39308,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:41,0,0,87868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21656,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:43,0,0,87868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21656,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:45,0,0,87868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21656,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:47,0,0,146265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28260,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:49,0,0,146265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28260,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:51,0,0,180583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26791,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:53,0,0,180583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26791,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:55,0,0,180583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26791,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:57,0,0,55706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30583,0,0,0,0,0,0,0,0,0,0,
10/04 17:56:59,0,0,55706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,30583,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:01,0,0,309122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32491,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:03,0,0,309122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32491,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:05,0,0,309122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32491,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:07,0,0,220004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24654,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:09,0,0,220004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24654,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:11,0,0,114450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28154,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:13,0,0,114450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28154,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:15,0,0,114450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28154,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:17,0,0,155055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32172,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:19,0,0,155055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32172,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:21,0,0,69178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26551,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:23,0,0,69178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26551,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:25,0,0,69178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26551,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:27,0,0,51205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46149,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:29,0,0,51205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46149,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:31,0,0,180530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53578,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:33,0,0,180530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53578,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:35,0,0,180530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53578,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:37,0,0,88120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23633,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:39,0,0,88120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23633,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:41,0,0,123296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36773,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:43,0,0,123296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36773,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:45,0,0,123296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36773,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:47,0,0,181209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40470,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:49,0,0,181209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40470,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:51,0,0,16265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23294,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:53,0,0,16265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23294,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:55,0,0,16265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23294,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:57,0,0,104339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30796,0,0,0,0,0,0,0,0,0,0,
10/04 17:57:59,0,0,104339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30796,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:01,0,0,215799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24595,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:03,0,0,215799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24595,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:05,0,0,215799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24595,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:07,0,0,89754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25637,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:09,0,0,89754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25637,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:11,0,0,191288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27653,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:13,0,0,191288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27653,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:15,0,0,191288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27653,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:17,0,0,142640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27696,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:19,0,0,142640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27696,0,0,1,0,0,0,0,0,0,0,
10/04 17:58:21,0,0,30801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26578,0,0,1,0,0,0,0,0,0,0,
10/04 17:58:23,0,0,30801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26578,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:25,0,0,30801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26578,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:27,0,0,141704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35272,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:29,0,0,141704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35272,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:31,0,0,189778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24219,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:33,0,0,189778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24219,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:35,0,0,189778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24219,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:37,0,0,91378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29602,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:39,0,0,91378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29602,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:41,0,0,162798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27854,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:43,0,0,162798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27854,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:45,0,0,162798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27854,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:47,0,0,87783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,0,0,1,0,0,0,0,0,0,0,
10/04 17:58:49,0,0,87783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18718,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:51,0,0,74565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34898,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:53,0,0,74565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34898,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:55,0,0,74565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34898,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:57,0,0,145566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31267,0,0,0,0,0,0,0,0,0,0,
10/04 17:58:59,0,0,145566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31267,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:01,0,0,35912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24586,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:03,0,0,35912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24586,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:05,0,0,35912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,24586,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:07,0,0,190100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25390,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:09,0,0,190100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25390,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:11,0,0,148412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27568,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:13,0,0,148412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27568,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:15,0,0,148412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27568,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:17,0,0,36470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26929,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:19,0,0,36470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26929,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:21,0,0,108726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32927,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:23,0,0,108726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32927,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:25,0,0,212544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27304,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:27,0,0,212544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27304,0,0,1,0,0,0,0,0,0,0,
10/04 17:59:29,0,0,212544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,27304,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:31,0,0,65764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37877,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:33,0,0,65764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37877,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:35,0,0,106049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57167,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:37,0,0,106049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57167,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:39,0,0,106049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57167,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:41,0,0,115055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27838,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:43,0,0,115055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27838,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:45,0,0,59778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49669,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:47,0,0,59778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49669,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:49,0,0,59778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49669,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:51,0,0,129644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31694,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:53,0,0,129644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31694,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:55,0,0,127610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34333,0,0,1,0,0,0,0,0,0,0,
10/04 17:59:57,0,0,127610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,34333,0,0,0,0,0,0,0,0,0,0,
10/04 17:59:59,0,0,127610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34333,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:01,0,0,153022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30474,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:03,0,0,153022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30474,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:05,0,0,93504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39678,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:07,0,0,93504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39678,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:09,0,0,93504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39678,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:11,0,0,32914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25691,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:13,0,0,32914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25691,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:15,0,0,34494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31975,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:17,0,0,34494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31975,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:19,0,0,34494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31975,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:21,0,0,105996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29040,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:23,0,0,105996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29040,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:25,0,0,43442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25700,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:27,0,0,43442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25700,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:29,0,0,43442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25700,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:31,0,0,161970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29600,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:33,0,0,161970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29600,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:35,0,0,115224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45420,0,0,0,0,0,0,0,0,0,0,
10/04 18:00:37,0,0,115224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45420,0,0,0,0,0,0,0,0,0,0,
